"id","x","y","Categories","Year","Area (m2)","Population","Female","Male","Population Density","Household (person)","Per Capita Income","Housing Unit Prices For Sale","Housing Unit Prices For Rent","Commercial Property Unit Prices For Sale","Commercial Property Unit Prices For Rent","nearest2009_1","nearest2009_2","nearest2009_3","nearest2009_4","nearest2009_5","nearest2013_1","nearest2013_2","nearest2013_3","nearest2013_4","nearest2013_5","nearest2020_1","nearest2020_2","nearest2020_3","nearest2020_4","nearest2020_5","x_coord","y_coord"
121,"406,015.64","4,545,455.08",3,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,29,29,2,3,16,15,29,2,3,3,23,23,12,3,3,"41.038837","28.882001"
124,"406,018.60","4,545,422.75",3,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,10,16,29,23,29,10,16,29,23,15,10,16,23,23,23,"41.038837","28.882001"
131,"406,034.32","4,545,381.64",3,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,23,23,12,12,22,23,23,12,12,22,23,23,12,12,22,"41.037328","28.882537"
141,"405,678.97","4,546,319.24",3,2013,"424231.3926","35.958","17.732","18.226","0.0848","3.84","4.863","3.36",13,"3.205",20,29,20,23,10,25,29,8,23,10,16,29,29,23,10,29,"41.046280","28.878160"
157,"405,720.56","4,546,229.07",3,2013,"424231.3926","35.958","17.732","18.226","0.0848","3.84","4.863","3.36",13,"3.205",20,23,12,28,16,26,23,12,28,16,26,23,10,28,20,26,"41.045997","28.878628"
167,"405,776.12","4,546,119.37",3,2013,"424231.3926","35.958","17.732","18.226","0.0848","3.84","4.863","3.36",13,"3.205",20,16,16,2,22,1,18,20,2,18,1,18,20,2,18,1,"41.044908","28.879337"
177,"405,837.59","4,545,963.60",3,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,22,10,3,20,5,3,10,3,20,5,3,28,3,23,5,"41.043096","28.880100"
178,"405,841.61","4,545,955.03",3,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,12,3,10,16,20,3,3,10,20,20,3,3,28,20,23,"41.043019","28.880149"
202,"405,943.74","4,545,680.82",3,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,22,26,23,11,29,22,26,23,25,29,22,26,23,28,29,"41.040563","28.881406"
205,"405,956.23","4,545,642.61",3,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,12,25,18,2,27,12,25,18,2,28,12,23,18,12,28,"41.040220","28.881560"
210,"405,957.50","4,545,619.01",3,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,22,3,2,18,1,12,3,2,18,1,28,3,12,18,1,"41.040167","28.881570"
211,"405,959.22","4,545,610.71",3,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,1,3,22,2,2,1,3,12,2,2,1,3,28,10,12,"41.039933","28.881600"
215,"405,962.56","4,545,571.42",3,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,12,23,2,13,22,12,23,2,13,22,12,2,10,3,4,"41.039508","28.881625"
220,"406,024.72","4,545,331.97",3,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,20,16,2,1,26,20,16,2,1,26,20,16,7,1,3,"41.037431","28.882422"
228,"406,074.20","4,545,251.81",3,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,28,16,7,23,23,2,12,10,4,23,7,16,20,4,23,"41.036715","28.883022"
36,"405,789.36","4,546,138.93",3,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,18,25,9,16,2,18,16,9,20,2,13,24,9,20,2,"41.044669","28.879500"
49,"405,834.93","4,546,031.77",3,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,26,23,10,25,10,26,23,23,4,10,20,23,30,4,2,"41.043397","28.879930"
61,"405,859.64","4,545,964.14",3,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,10,16,20,22,12,10,20,20,3,3,28,20,23,3,3,"41.042615","28.880345"
83,"405,939.01","4,545,749.72",3,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,10,26,1,10,18,10,26,1,10,12,10,26,1,10,12,"41.040673","28.881327"
89,"405,956.79","4,545,710.14",3,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,11,2,13,3,12,14,2,13,3,12,7,2,13,3,26,"41.040220","28.881560"
92,"405,958.91","4,545,700.19",3,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,13,11,9,3,11,13,14,9,3,25,13,7,9,3,28,"41.040008","28.881579"
111,"405,988.54","4,545,578.70",3,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,22,6,21,29,29,22,6,21,29,29,4,29,21,22,29,"41.039508","28.881625"
118,"406,009.29","4,545,499.53",3,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,1,26,25,10,3,1,26,25,10,3,1,26,25,10,3,"41.038837","28.882001"
119,"406,013.10","4,545,476.88",3,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,2,3,3,10,29,2,3,3,10,15,12,7,3,10,23,"41.038837","28.882001"
124,"406,018.60","4,545,422.75",3,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,10,16,29,23,29,10,16,29,23,15,10,16,23,23,23,"41.038837","28.882001"
131,"406,034.32","4,545,381.64",3,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,23,23,12,12,22,23,23,12,12,22,23,23,12,12,22,"41.037328","28.882537"
157,"405,720.56","4,546,229.07",3,2020,"424231.3926","35.958","17.732","18.226","0.0848","3.84","4.863","3.36",13,"3.205",20,23,12,28,16,26,23,12,28,16,26,23,10,28,20,26,"41.045997","28.878628"
177,"405,837.59","4,545,963.60",3,2020,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,22,10,3,20,5,3,10,3,20,5,3,28,3,23,5,"41.043096","28.880100"
178,"405,841.61","4,545,955.03",3,2020,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,12,3,10,16,20,3,3,10,20,20,3,3,28,20,23,"41.043019","28.880149"
202,"405,943.74","4,545,680.82",3,2020,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,22,26,23,11,29,22,26,23,25,29,22,26,23,28,29,"41.040563","28.881406"
205,"405,956.23","4,545,642.61",3,2020,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,12,25,18,2,27,12,25,18,2,28,12,23,18,12,28,"41.040220","28.881560"
210,"405,957.50","4,545,619.01",3,2020,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,22,3,2,18,1,12,3,2,18,1,28,3,12,18,1,"41.040167","28.881570"
211,"405,959.22","4,545,610.71",3,2020,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,1,3,22,2,2,1,3,12,2,2,1,3,28,10,12,"41.039933","28.881600"
215,"405,962.56","4,545,571.42",3,2020,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,12,23,2,13,22,12,23,2,13,22,12,2,10,3,4,"41.039508","28.881625"
228,"406,074.20","4,545,251.81",3,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,28,16,7,23,23,2,12,10,4,23,7,16,20,4,23,"41.036715","28.883022"
279,"406,050.10","4,545,323.94",3,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,12,1,23,27,15,12,1,23,27,28,12,1,23,12,4,"41.037102","28.882714"
341,"406,251.32","4,544,999.16",3,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,10,28,1,2,23,10,28,1,2,23,10,28,21,2,"41.034461","28.885166"
44,"405,816.83","4,546,072.73",4,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,22,2,10,2,1,22,2,16,2,1,22,20,16,2,1,"41.044076","28.879837"
57,"405,849.11","4,545,994.89",4,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,1,20,10,5,20,1,23,10,5,20,1,23,10,5,23,"41.043019","28.880149"
71,"405,891.18","4,545,874.61",4,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,10,20,20,4,20,10,20,20,22,28,10,20,20,19,28,"41.041860","28.880725"
79,"405,906.42","4,545,836.08",4,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,10,7,25,23,10,10,21,10,4,3,10,21,4,23,9,"41.041646","28.880811"
98,"405,966.32","4,545,671.20",4,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,25,10,2,29,23,25,10,2,29,23,25,10,15,29,23,"41.039508","28.881625"
187,"405,874.74","4,545,869.09",4,2009,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,20,23,23,4,12,28,23,10,23,12,28,10,23,23,12,"41.042250","28.880556"
290,"406,084.63","4,545,271.28",4,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,10,23,1,23,4,10,23,1,23,4,10,23,1,23,"41.036580","28.883146"
304,"406,126.04","4,545,204.21",4,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,1,29,21,10,10,1,29,21,2,10,1,21,21,2,10,"41.036045","28.883633"
307,"406,134.11","4,545,189.00",4,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,4,7,29,1,10,4,7,29,12,10,4,7,21,28,"41.035942","28.883710"
308,"406,135.83","4,545,186.75",4,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,4,7,10,10,10,4,7,10,10,10,21,7,10,10,10,"41.035942","28.883710"
327,"406,196.81","4,545,090.44",4,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,10,10,30,25,1,10,10,28,25,4,10,10,1,20,"41.035045","28.884475"
7,"405,700.31","4,546,325.25",4,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,25,20,8,16,16,25,16,8,20,16,25,20,10,16,16,"41.046336","28.878413"
48,"405,829.21","4,546,045.90",4,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,1,2,2,2,26,1,2,2,2,26,1,2,20,3,20,"41.043397","28.879930"
75,"405,903.03","4,545,844.55",4,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,25,10,7,10,4,10,3,21,10,4,4,9,21,10,4,"41.041646","28.880811"
79,"405,906.42","4,545,836.08",4,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,10,7,25,23,10,10,21,10,4,3,10,21,4,23,9,"41.041646","28.880811"
260,"406,192.33","4,545,069.91",4,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,16,12,20,23,25,28,12,20,23,25,4,12,20,23,20,"41.035091","28.884454"
290,"406,084.63","4,545,271.28",4,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,10,23,1,23,4,10,23,1,23,4,10,23,1,23,"41.036580","28.883146"
291,"406,087.54","4,545,265.59",4,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,4,23,10,20,23,4,23,10,20,23,4,23,10,20,"41.036516","28.883180"
304,"406,126.04","4,545,204.21",4,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,1,29,21,10,10,1,29,21,2,10,1,21,21,2,10,"41.036045","28.883633"
307,"406,134.11","4,545,189.00",4,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,4,7,29,1,10,4,7,29,12,10,4,7,21,28,"41.035942","28.883710"
308,"406,135.83","4,545,186.75",4,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,4,7,10,10,10,4,7,10,10,10,21,7,10,10,10,"41.035942","28.883710"
327,"406,196.81","4,545,090.44",4,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,10,10,30,25,1,10,10,28,25,4,10,10,1,20,"41.035045","28.884475"
1,"405,684.83","4,546,356.47",4,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,18,25,7,6,16,16,25,11,6,16,16,25,11,6,16,"41.046615","28.878224"
7,"405,700.31","4,546,325.25",4,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,25,20,8,16,16,25,16,8,20,16,25,20,10,16,16,"41.046336","28.878413"
48,"405,829.21","4,546,045.90",4,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,1,2,2,2,26,1,2,2,2,26,1,2,20,3,20,"41.043397","28.879930"
76,"405,903.88","4,545,842.01",4,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,23,7,10,4,10,4,21,10,4,3,23,21,10,4,9,"41.041646","28.880811"
79,"405,906.42","4,545,836.08",4,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,10,7,25,23,10,10,21,10,4,3,10,21,4,23,9,"41.041646","28.880811"
112,"405,989.60","4,545,574.04",4,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,13,6,29,1,21,13,6,29,1,21,3,29,29,12,21,"41.038860","28.881979"
243,"406,126.45","4,545,174.37",4,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,10,20,21,1,10,10,20,21,12,10,10,20,21,28,"41.036024","28.883655"
249,"406,145.74","4,545,142.22",4,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,28,10,23,23,12,10,10,10,23,12,10,7,23,23,12,"41.035737","28.883889"
259,"406,190.75","4,545,071.02",4,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,23,20,12,23,29,4,20,12,23,29,4,20,12,23,29,"41.035101","28.884435"
260,"406,192.33","4,545,069.91",4,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,16,12,20,23,25,28,12,20,23,25,4,12,20,23,20,"41.035091","28.884454"
283,"406,058.44","4,545,312.03",4,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,27,23,10,12,26,27,23,10,12,26,12,23,10,12,3,"41.037102","28.882714"
285,"406,070.61","4,545,294.30",4,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,10,10,1,10,10,10,10,1,10,10,10,10,1,10,"41.036864","28.882928"
290,"406,084.63","4,545,271.28",4,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,10,23,1,23,4,10,23,1,23,4,10,23,1,23,"41.036580","28.883146"
291,"406,087.54","4,545,265.59",4,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,4,23,10,20,23,4,23,10,20,23,4,23,10,20,"41.036516","28.883180"
304,"406,126.04","4,545,204.21",4,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,1,29,21,10,10,1,29,21,2,10,1,21,21,2,10,"41.036045","28.883633"
308,"406,135.83","4,545,186.75",4,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,4,7,10,10,10,4,7,10,10,10,21,7,10,10,10,"41.035942","28.883710"
320,"406,181.20","4,545,113.59",4,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,16,10,21,18,10,16,6,21,10,10,23,18,21,25,"41.035279","28.884279"
326,"406,194.70","4,545,094.54",4,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,4,30,18,10,10,4,28,10,10,10,10,1,25,10,"41.035045","28.884475"
58,"405,851.38","4,545,986.58",5,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,4,1,20,10,20,23,1,23,10,23,12,1,23,10,"41.043019","28.880149"
58,"405,851.38","4,545,986.58",5,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,4,1,20,10,20,23,1,23,10,23,12,1,23,10,"41.043019","28.880149"
58,"405,851.38","4,545,986.58",5,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,4,1,20,10,20,23,1,23,10,23,12,1,23,10,"41.043019","28.880149"
58,"405,851.38","4,545,986.58",5,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,4,1,20,10,20,23,1,23,10,23,12,1,23,10,"41.043019","28.880149"
58,"405,851.38","4,545,986.58",5,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,4,1,20,10,20,23,1,23,10,23,12,1,23,10,"41.043019","28.880149"
58,"405,851.38","4,545,986.58",5,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,4,1,20,10,20,23,1,23,10,23,12,1,23,10,"41.043019","28.880149"
58,"405,851.38","4,545,986.58",5,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,4,1,20,10,20,23,1,23,10,23,12,1,23,10,"41.043019","28.880149"
58,"405,851.38","4,545,986.58",5,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,4,1,20,10,20,23,1,23,10,23,12,1,23,10,"41.043019","28.880149"
58,"405,851.38","4,545,986.58",5,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,4,1,20,10,20,23,1,23,10,23,12,1,23,10,"41.043019","28.880149"
58,"405,851.38","4,545,986.58",5,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,4,1,20,10,20,23,1,23,10,23,12,1,23,10,"41.043019","28.880149"
58,"405,851.38","4,545,986.58",5,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,4,1,20,10,20,23,1,23,10,23,12,1,23,10,"41.043019","28.880149"
58,"405,851.38","4,545,986.58",5,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,4,1,20,10,20,23,1,23,10,23,12,1,23,10,"41.043019","28.880149"
58,"405,851.38","4,545,986.58",5,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,4,1,20,10,20,23,1,23,10,23,12,1,23,10,"41.043019","28.880149"
58,"405,851.38","4,545,986.58",5,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,4,1,20,10,20,23,1,23,10,23,12,1,23,10,"41.043019","28.880149"
58,"405,851.38","4,545,986.58",5,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,4,1,20,10,20,23,1,23,10,23,12,1,23,10,"41.043019","28.880149"
58,"405,851.38","4,545,986.58",5,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,4,1,20,10,20,23,1,23,10,23,12,1,23,10,"41.043019","28.880149"
58,"405,851.38","4,545,986.58",5,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,4,1,20,10,20,23,1,23,10,23,12,1,23,10,"41.043019","28.880149"
58,"405,851.38","4,545,986.58",5,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,4,1,20,10,20,23,1,23,10,23,12,1,23,10,"41.043019","28.880149"
4,"405,690.65","4,546,345.62",6,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,7,16,18,20,20,11,16,16,23,16,11,16,16,4,20,"41.046518","28.878295"
30,"405,770.98","4,546,173.19",6,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,25,20,18,10,12,25,20,18,10,12,25,16,10,10,9,"41.044975","28.879276"
110,"405,985.37","4,545,590.13",6,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,21,29,13,22,23,21,29,13,22,23,21,22,3,4,2,"41.039508","28.881625"
341,"406,251.32","4,544,999.16",6,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,10,28,1,2,23,10,28,1,2,23,10,28,21,2,"41.034461","28.885166"
4,"405,690.65","4,546,345.62",6,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,7,16,18,20,20,11,16,16,23,16,11,16,16,4,20,"41.046518","28.878295"
30,"405,770.98","4,546,173.19",6,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,25,20,18,10,12,25,20,18,10,12,25,16,10,10,9,"41.044975","28.879276"
110,"405,985.37","4,545,590.13",6,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,21,29,13,22,23,21,29,13,22,23,21,22,3,4,2,"41.039508","28.881625"
238,"406,115.33","4,545,192.02",6,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,1,10,21,10,10,12,10,21,10,23,28,10,21,10,"41.036182","28.883520"
322,"406,185.83","4,545,105.65",6,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,18,10,30,10,10,10,10,28,10,10,25,10,1,4,10,"41.035216","28.884334"
341,"406,251.32","4,544,999.16",6,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,10,28,1,2,23,10,28,1,2,23,10,28,21,2,"41.034461","28.885166"
4,"405,690.65","4,546,345.62",6,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,7,16,18,20,20,11,16,16,23,16,11,16,16,4,20,"41.046518","28.878295"
30,"405,770.98","4,546,173.19",6,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,25,20,18,10,12,25,20,18,10,12,25,16,10,10,9,"41.044975","28.879276"
238,"406,115.33","4,545,192.02",6,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,1,10,21,10,10,12,10,21,10,23,28,10,21,10,"41.036182","28.883520"
3,"405,689.19","4,546,348.66",7,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,6,18,16,20,25,6,16,16,23,25,6,16,16,4,25,"41.046546","28.878277"
17,"405,736.98","4,546,244.89",7,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,9,26,11,12,16,10,26,10,16,16,14,26,18,12,"41.045617","28.878861"
